uid,opinion_valence
-2226895537669314039,1.0
-2226724655089050134,1.0
-2226572754293112953,-1.0
-2226178054516511162,-1.0
-2225483306240194362,-1.0
-2224296227343156556,-1.0
-2224240520579533389,-1.0
-2223436171452423519,-1.0
-2223161516196761242,-1.0
-2222226862876124616,-1.0
-2221869384145349490,-1.0
-2221365092646929035,1.0
-2220729279360554069,-1.0
-2219018606330693771,-1.0
-2218422710462740292,-1.0
-2217243032619480328,-1.0
-2217157456617000660,1.0
-2216824760430576145,-1.0
-2216770929767002992,1.0
-2216514714237619363,-1.0
-2216274882378199608,1.0
-2215734703773791991,-0.25
-2214684562784143529,-1.0
-2214674864704052786,-1.0
-2213871126875195163,0.6
-2213700925888733674,-1.0
-2212401857184548349,1.0
-2212023077860332677,1.0
-2210999299317859291,-1.0
-2210402464102690238,1.0
-2210076082201298862,1.0
-2208815252695386890,1.0
-2208773970372314677,-1.0
-2208047628044524516,1.0
-2207056221621850610,-1.0
-2206596415809638740,-1.0
-2205200969388303636,1.0
-2204589861288229215,1.0
-2203343435257417706,1.0
-2203293913748188200,-1.0
-2202541046124703160,1.0
-2201405279863857138,0.0
-2201392211467566271,1.0
-2201314663105852585,1.0
-2200945932939691126,-1.0
-2199524477625289209,-1.0
-2198322270813896108,-1.0
-2197520319520355515,-1.0
-2196608974446171310,-1.0
-2196119405418026214,-1.0
-2195555814784788293,1.0
-2195286008689300739,-0.6666666666666666
-2195014651100985316,-1.0
-2195006319704193632,1.0
-2192967182698809014,-1.0
-2192310704918498181,1.0
-2191101498770876546,-1.0
-2190548195834305394,-1.0
-2190501799182407871,-0.3333333333333333
-2189620115900088975,-1.0
-2189551376846371903,1.0
-2189238923823551098,1.0
-2188970263194317262,1.0
-2186842760145786196,-1.0
-2184570893394256470,1.0
-2184512650976531641,1.0
-2183826912479068169,-1.0
-2183395369018870747,1.0
-2183343793989667877,-1.0
-2183032853238938404,1.0
-2182519604529783973,1.0
-2182400513106492857,-1.0
-2181820347925037915,-1.0
-2181697382063179148,1.0
-2181414624087671648,-1.0
-2179592079144257000,1.0
-2179151844407484514,-1.0
-2177958386136382252,-1.0
-2177716242202661406,1.0
-2177373107728050443,-1.0
-2176346925919856675,-1.0
-2175912189534894915,-1.0
-2175809430549901043,-1.0
-2174563742981389785,-1.0
-2173901717114641177,-1.0
-2173841175168691482,-1.0
-2172939981211357939,1.0
-2172397587506725753,-1.0
-2172169109611982808,-1.0
-2172109347317838791,-1.0
-2171772430920772376,1.0
-2171608305525202436,1.0
-2171120396107463867,-1.0
-2170899352891439887,1.0
-2169425227445704524,1.0
-2168838721724764233,1.0
-2168050431380333607,1.0
-2167937188593193256,-1.0
-2167813431828728501,-1.0
-2166896145373671450,-1.0
-2166784711013008960,1.0
-2166423393891261417,-1.0
-2165288889513557877,1.0
-2164652203295752324,-1.0
-2164359821639463525,-1.0
-2163612526763191457,1.0
-2162309344972983514,1.0
-2162257520703779979,-1.0
-2162164298247495935,1.0
-2161616137537259246,-1.0
-2161501087259261457,-1.0
-2161236583855731719,-1.0
-2161087747842796401,1.0
-2160987728762246481,-1.0
-2159364911550070533,-1.0
-2158845285303237063,-1.0
-2156100898451964861,1.0
-2156055378057182744,1.0
-2155533148200497671,-1.0
-2155381187504246078,1.0
-2155149989761973507,-1.0
-2154599456282817927,-1.0
-2154046058795321006,1.0
-2153664273122298677,1.0
-2153659395053458182,-1.0
-2153539555464003654,-1.0
-2152455573249873541,1.0
-2151887740094410622,1.0
-2151166770820054574,-1.0
-2150966865885068441,-1.0
-2150710356631966639,-0.3333333333333333
-2150577156062276837,-1.0
-2150290438321676922,-1.0
-2150290071916653515,1.0
-2148987984382275486,-1.0
-2148899477283279540,-1.0
-2147409493343250178,-1.0
-2147385323477453113,-1.0
-2147222900279041460,-1.0
-2146531083316182701,1.0
-2146152177586062807,0.2
-2145749326932753139,-1.0
-2144865298693040125,-1.0
-2143393499770461595,-1.0
-2143239949568370054,-1.0
-2143172220567356457,1.0
-2142718973900709848,1.0
-2142560450694674848,1.0
-2141869249795819896,1.0
-2141649571230667311,-1.0
-2140253977246758479,-1.0
-2139795029431064492,1.0
-2139413519274754091,1.0
-2139265349397989374,1.0
-2139123322326580017,1.0
-2138725109317764228,1.0
-2138622789609779878,1.0
-2137967070700351697,-1.0
-2137711285591374273,-1.0
-2136937062337559702,-1.0
-2136727048549391799,1.0
-2136291181808132132,-1.0
-2135439173551898604,0.6666666666666666
-2135266131520712624,-1.0
-2134860871562295511,-1.0
-2134684973634633574,1.0
-2134467078507788343,1.0
-2132633228237016235,1.0
-2131897792969359883,1.0
-2131743083923113985,1.0
-2131429890046771527,1.0
-2130670295290989913,1.0
-2130596210843883346,1.0
-2130509580791101129,-1.0
-2130105748883609743,1.0
-2129386945815879217,1.0
-2129160833829804457,1.0
-2128973525026615892,-1.0
-2128769669893826474,-1.0
-2127893412796220090,-1.0
-2127320260429194266,1.0
-2127026446963634852,-1.0
-2126633273538548547,-1.0
-2126492422631333086,-1.0
-2126004906422748183,1.0
-2126000663399961106,1.0
-2125936741818060726,1.0
-2125786389155681217,1.0
-2125149804066613188,-1.0
-2124934228480912642,-1.0
-2124389598524474855,1.0
-2123292964724267620,-1.0
-2123250790734456147,-1.0
-2122276138534071737,1.0
-2122180717735614091,0.0
-2121735846436880550,1.0
-2120389685037916617,-1.0
-2119050031816309028,0.0
-2118758633281054067,-1.0
-2118616527900724383,-1.0
-2118304997819276000,-1.0
-2117898698218999894,-1.0
-2117322419103270100,-1.0
-2116444455637187753,-1.0
-2115895640516763615,-1.0
-2115445708863635871,-1.0
-2114178022693440595,1.0
-2113916004268766190,-1.0
-2113763427505017489,-1.0
-2113694846548424070,1.0
-2112282551324213334,-1.0
-2112252910350419398,1.0
-2110770759031215135,1.0
-2110726826150024047,-1.0
-2110518638350141016,-1.0
-2110474471861215500,1.0
-2109746713823717573,-1.0
-2109034964770088791,1.0
-2108616376076078946,1.0
-2107453751292252774,-1.0
-2106347018932027948,1.0
-2105529194535045124,1.0
-2105449702349743699,-1.0
-2103270205238706902,-1.0
-2101284872473809917,-1.0
-2098644560597439013,-1.0
-2098638406861348261,-1.0
-2098058023355667710,-1.0
-2098055724957920994,-1.0
-2097190142319506405,-1.0
-2096560651143521037,1.0
-2095921977402400596,1.0
-2094222525244800319,-1.0
-2093979627278794900,-1.0
-2093594391065247811,-1.0
-2093061093212908919,1.0
-2091434529873365652,-1.0
-2090757173021539352,1.0
-2089780886115745579,1.0
-2089657433131092775,1.0
-2089651008318454662,-1.0
-2089288051882869628,-1.0
-2088575256851862295,-1.0
-2087642923447789845,1.0
-2086762455552143021,-1.0
-2086689939533775127,-1.0
-2085662581692127811,-1.0
-2085360943409608324,1.0
-2085204514477932601,1.0
-2084503494880975007,1.0
-2084430094102007681,-0.3333333333333333
-2084324170622973844,0.0
-2084308185131215070,1.0
-2083710487767386406,-1.0
-2083678358991129203,-1.0
-2082869722211173706,-1.0
-2081651449719323965,1.0
-2081283568942434257,-1.0
-2080857260631032844,1.0
-2079717901996695376,-1.0
-2079665270363463375,-1.0
-2079237890248360020,-1.0
-2079174006774768589,1.0
-2078916998184781619,1.0
-2077955244677870373,-1.0
-2077884091928269254,1.0
-2077231907559868296,-1.0
-2076913867497444894,-1.0
-2076210975748384507,-1.0
-2075805136463123129,-1.0
-2075797736254666063,-1.0
-2075159023720961264,1.0
-2074308954666017103,1.0
-2073888978849296081,-1.0
-2073156877707168313,-1.0
-2072967202426414224,1.0
-2072864216196589124,-1.0
-2072654002088992742,1.0
-2072542283182329903,1.0
-2072425779362459915,-1.0
-2072162225453895712,-1.0
-2070976149651803480,1.0
-2070493654023640788,1.0
-2070488136065322923,-1.0
-2069932865803985832,-1.0
-2067951729381919937,1.0
-2067833377148658378,-1.0
-2066591418688277873,1.0
-2066194525460148984,-1.0
-2065682042318000969,-1.0
-2065681566170581226,-1.0
-2065241657250906672,1.0
-2065223328332411891,1.0
-2064736830013060953,1.0
-2064301190920319357,1.0
-2064075737252062165,-1.0
-2063849854891108807,1.0
-2063530558476373477,-1.0
-2063194768645925591,1.0
-2062780082624866480,-1.0
-2061590450200159631,0.3333333333333333
-2061029144841882745,1.0
-2060405306762776398,1.0
-2059804273679576614,-1.0
-2059685190332104338,1.0
-2059559040436391054,-1.0
-2059498550453657655,-1.0
-2059380883468346440,1.0
-2059380009805458442,-1.0
-2059242782043969678,1.0
-2059208234030033017,1.0
-2059045368491090711,1.0
-2058497938710960404,1.0
-2057840311465150231,-1.0
-2057231546534312023,-1.0
-2056140091521840519,-1.0
-2056059344606538984,-1.0
-2055405004619913925,1.0
-2054914788685037253,-1.0
-2054823907097510836,1.0
-2053714815762082719,1.0
-2053096974929018554,-1.0
-2053017666789778550,1.0
-2052800422561069432,-1.0
-2052283355068013388,1.0
-2052110479765724357,-1.0
-2051506328969951590,-1.0
-2050898155688942818,1.0
-2049732458120820744,1.0
-2048498335138689294,-1.0
-2048171586363115473,1.0
-2047909237551241039,1.0
-2047459323696589262,-1.0
-2046421854593276347,-1.0
-2046201352761346638,-1.0
-2045812553710239753,-1.0
-2045170961961426083,1.0
-2044651229396075541,1.0
-2042713005132774597,-1.0
-2042557550437547424,1.0
-2042543250185708042,-1.0
-2041517537089814437,-1.0
-2041319647986721446,1.0
-2041300891561487144,-1.0
-2040273972632010272,-1.0
-2038902505640554078,-0.2
-2038683459210494519,0.8461538461538461
-2038120600748784486,1.0
-2038068816708173048,1.0
-2036891014462385839,-1.0
-2036690302717988302,-1.0
-2036368598271652266,1.0
-2035772455509020231,0.5
-2035637842151626730,-1.0
-2034905633548783142,-1.0
-2034315655712732038,-1.0
-2033052506217390003,-1.0
-2032011589530183307,1.0
-2031885745042412991,1.0
-2030942823306679017,-1.0
-2029685316919743617,-1.0
-2029326501901619742,1.0
-2029313773556260289,-1.0
-2028807773812245359,-1.0
-2027953248338980400,-1.0
-2027455151421231276,-1.0
-2026153910015836177,0.0
-2026047550098006257,1.0
-2024859750671445860,-1.0
-2024578118771707665,1.0
-2023790347203230235,-1.0
-2023075506347829074,1.0
-2022955930712520906,1.0
-2022845569419063055,1.0
-2022091930689342080,-1.0
-2021321258672894482,-1.0
-2021107778102673302,0.0
-2020940274342298031,-1.0
-2020879608127454143,-1.0
-2019174911497717042,1.0
-2019145581212152211,1.0
-2019140662451520946,-1.0
-2018337566423048891,1.0
-2018240079886751879,-1.0
-2017790034836117973,1.0
-2017037198162832750,1.0
-2016320088188412365,-1.0
-2015864457141838624,-1.0
-2015862561547442811,-1.0
-2015002049704251992,-1.0
-2014933284154362765,1.0
-2014596257120369797,-1.0
-2013785680093203557,-1.0
-2013589160928071675,1.0
-2013338044819181513,-1.0
-2012669658614241622,1.0
-2012207859280080459,1.0
-2010856406859170429,-1.0
-2010758101154002083,-1.0
-2010646472204290971,1.0
-2010568971720940436,-1.0
-2009811744146951014,-1.0
-2008654799250032559,-1.0
-2007586164624254104,1.0
-2007361946176365859,1.0
-2006864913092949604,1.0
-2006482417714345740,-1.0
-2004507900462710757,1.0
-2004419920459692289,-1.0
-2004332818187150470,1.0
-2003912528585721388,-1.0
-2003270788163034132,-1.0
-2002626757903534196,1.0
-2002484601939822324,1.0
-2001837826113494600,-1.0
-2000487660804568728,-1.0
-1999589951164181787,-0.3333333333333333
-1999270899209480636,1.0
-1998882994877312696,-1.0
-1996421873333298198,1.0
-1996408386200531620,1.0
-1996304245377346112,-1.0
-1996046517666155199,-1.0
-1995147940266762060,1.0
-1992999258453249076,-1.0
-1992915780277994593,1.0
-1992857261197179869,0.3333333333333333
-1991558455147841934,-1.0
-1991452846991677524,-1.0
-1991286812716187761,-1.0
-1991041448547328467,1.0
-1990146933196078803,1.0
-1990064208723076842,0.0
-1990026023773269682,1.0
-1989450087047557627,1.0
-1988572708579143909,-1.0
-1988384874154342238,1.0
-1987681318174643596,1.0
-1986777420376602988,1.0
-1985959655494162196,-1.0
-1983583725031237775,-1.0
-1982678741181600214,1.0
-1982625178158185074,-1.0
-1982219794167567586,1.0
-1981329099811365779,1.0
-1979772706396781097,1.0
-1978157052651082868,-1.0
-1978058106998758607,1.0
-1977200028107024432,-1.0
-1977159290827884606,1.0
-1975330941611284480,-1.0
-1975318719432843255,-1.0
-1974964557367300282,-1.0
-1974916438898896782,0.0
-1974031200993048643,1.0
-1973881736706060397,-1.0
-1973723767801733923,1.0
-1973621270361090923,1.0
-1973543293099974169,1.0
-1973480958578294448,1.0
-1972933369860769050,-1.0
-1972819714271226526,1.0
-1972636369482021348,1.0
-1972597767674601880,0.75
-1972593517559152421,1.0
-1972374700871471399,1.0
-1971497123360534407,-0.8461538461538461
-1970888266125586884,1.0
-1970369636698333005,1.0
-1970169602982039135,1.0
-1969381182620597079,-1.0
-1968424730065876796,-1.0
-1967836521961145416,1.0
-1967428421184357312,-1.0
-1967121525927070754,-1.0
-1966006694691056972,-1.0
-1965688606971843212,1.0
-1965669109816996867,-1.0
-1965354676210743542,-1.0
-1965131585804387668,-1.0
-1964552309905074516,1.0
-1963986417816153730,0.0
-1963240918841555509,1.0
-1962891810724821966,-1.0
-1962509636726835934,1.0
-1961482939267143096,1.0
-1961173424716471976,1.0
-1960897987954900529,-1.0
-1959966960630682488,-1.0
-1959852725347429217,1.0
-1959495375658277283,-1.0
-1959425831837003223,-1.0
-1959343856643792774,1.0
-1958731010690218953,-1.0
-1957371357302880444,1.0
-1956177389991164571,1.0
-1955502824098576224,1.0
-1955244711972188189,1.0
-1955033817607179878,1.0
-1954882551502900727,1.0
-1954768916492029580,-1.0
-1954201552569910208,1.0
-1953973408158249919,1.0
-1953765202885398719,-1.0
-1953482414091351104,1.0
-1953034669081137100,-1.0
-1953001977198310833,-1.0
-1952955817552537331,-1.0
-1952947257756431438,1.0
-1952707220355551079,-1.0
-1950264500691942412,1.0
-1949418257689158140,-1.0
-1949229197756205365,1.0
-1949167407089498520,-1.0
-1949108410675081096,-1.0
-1948556746586385197,1.0
-1947614834608603181,-1.0
-1947034669568797787,-1.0
-1946266158046605115,1.0
-1946121980541374404,0.3763440860215054
-1945484308556564103,1.0
-1945428571160760103,1.0
-1945072024228522404,-1.0
-1943592738977963638,-1.0
-1943443882771014042,-1.0
-1941842615924487976,1.0
-1941066224560503233,1.0
-1940265999279777407,1.0
-1939485294609654817,1.0
-1938341177708662669,1.0
-1937547908819618195,1.0
-1936302614685800767,-1.0
-1933329342936033138,-1.0
-1932963005943653248,-1.0
-1932796263005085962,1.0
-1932337352154861930,1.0
-1932124470978970389,-1.0
-1930653229624544309,1.0
-1930583574180132355,-1.0
-1929539243983373005,1.0
-1928783562292525547,1.0
-1927292544202939722,-1.0
-1923949170817636212,1.0
-1923485380717966652,1.0
-1923218540299134337,-1.0
-1923208849135900288,1.0
-1922973083052957739,1.0
-1922610449344670497,-1.0
-1922584569184986134,1.0
-1922497556140088588,1.0
-1919755536638492856,-1.0
-1919461331142086562,-1.0
-1918782334340880310,-1.0
-1918195826159368942,1.0
-1918055333388195687,1.0
-1917246061321934380,0.0
-1916383965096244095,0.6
-1914158648223938009,1.0
-1914041652202197960,1.0
-1911836017000420955,1.0
-1911588635347158013,-1.0
-1911518527929558154,1.0
-1910120659289327698,1.0
-1909099240589643072,-1.0
-1908728539671503794,1.0
-1907993468289295769,-1.0
-1907879580202670880,-1.0
-1907520896721948981,1.0
-1906375804617042895,-1.0
-1905626465714088413,-1.0
-1905181631101415601,1.0
-1901471212806815384,-1.0
-1901406889061845277,-1.0
-1901239101550224964,-1.0
-1900681261737893572,-1.0
-1899904306930085320,1.0
-1899895836620031352,-1.0
-1899884979758667246,-1.0
-1898605993557165970,0.3333333333333333
-1898474163006341707,1.0
-1896799249669330507,1.0
-1896691177902407263,1.0
-1896645136345580849,1.0
-1896313569197921525,1.0
-1896249880594369217,1.0
-1896166492938171796,-1.0
-1896126254697357151,1.0
-1894891108127472098,1.0
-1894191229093434727,1.0
-1892676529486592555,1.0
-1892656666381437456,1.0
-1892655519324754663,-1.0
-1892307826274756784,1.0
-1889669756795872553,-1.0
-1889401690945656616,1.0
-1888826126569487705,0.7857142857142857
-1888185980946153018,-1.0
-1887684257531830711,0.8333333333333334
-1887663382931454056,1.0
-1887614473567719716,1.0
-1887430782017375773,-1.0
-1887354825479949822,-1.0
-1887192061038023076,-1.0
-1887034634406865744,-1.0
-1886527006003685223,-1.0
-1886112830112385078,1.0
-1884882547621761736,-1.0
-1882554677672978354,-1.0
-1881188804906223913,-1.0
-1880900963596957349,-1.0
-1880635267876364450,-1.0
-1879349357904947527,-1.0
-1878395100651859347,-1.0
-1877630326244544785,-1.0
-1876950307450483147,1.0
-1876885838970488153,-1.0
-1875830157297400544,1.0
-1875131114184576409,1.0
-1874811814283500486,-1.0
-1874512749466217943,-1.0
-1874300514917406852,1.0
-1874014177921278081,0.5
-1873647435599492495,1.0
-1873554391542956695,-1.0
-1872579529790624900,-1.0
-1872435612491952369,-1.0
-1871180237576278397,1.0
-1870191198776142199,1.0
-1870060774061137901,-1.0
-1869984360052149446,-1.0
-1868188918252688921,-1.0
-1866937840090432941,-1.0
-1866813532579289452,-1.0
-1865838744060945149,1.0
-1865466699358442998,1.0
-1864760728208531713,1.0
-1864446454635720099,-1.0
-1860729071658692122,1.0
-1860700995483498326,-1.0
-1860041995163947909,1.0
-1859537811548867602,1.0
-1858861845728293781,1.0
-1857609437091292169,1.0
-1856816881289055349,-1.0
-1856790659026927160,1.0
-1856585988572075538,1.0
-1856330126684316084,1.0
-1855287572144828556,-1.0
-1855034025835230650,-1.0
-1854292930294821095,1.0
-1853838414146413867,-1.0
-1852077608150786587,1.0
-1851159664165262395,-1.0
-1851136491247158187,1.0
-1850934782937496256,-1.0
-1850381022572134262,1.0
-1850362458141912413,-1.0
-1849854438843035557,-1.0
-1849657806550522054,-1.0
-1849596767069372599,0.3333333333333333
-1849390138844359693,-1.0
-1849032131423461785,1.0
-1847939347238449793,1.0
-1847598429825699526,1.0
-1845643254567606038,-1.0
-1844793661889679046,1.0
-1843984648855756680,-1.0
-1843062859754504509,-1.0
-1841451800448516512,-1.0
-1840248327415563271,-1.0
-1839906216214946067,1.0
-1839774927440729613,-1.0
-1838129966909941294,1.0
-1837901814266609656,-1.0
-1836842658388255977,1.0
-1836783951744409353,-1.0
-1836754648930425377,-1.0
-1836151878396815740,-1.0
-1836104367956275529,0.8571428571428571
-1833089563254873276,-1.0
-1832927355335438815,1.0
-1832820388212745552,1.0
-1832280015155983755,1.0
-1831894323873425032,-1.0
-1831680764935666115,-1.0
-1831502379823303682,1.0
-1831494795947069117,-1.0
-1831106976549713083,-1.0
-1830795799844395055,-1.0
-1830172124406722661,0.3333333333333333
-1826432337699313400,-0.5
-1826406639592312036,1.0
-1825546681329321923,-1.0
-1824292959339206494,-1.0
-1822625974997564119,1.0
-1821194714800568604,1.0
-1821088156731804806,1.0
-1821055224934214262,1.0
-1819888721051124218,-1.0
-1819233329027607175,1.0
-1818957561713948973,1.0
-1818391551717686815,1.0
-1817518938364651276,0.3333333333333333
-1817491988688721917,-1.0
-1816933017869310411,-1.0
-1816905946467067720,1.0
-1816217225952525065,-1.0
-1815007561679655012,-1.0
-1814682081976225428,1.0
-1813091911457593129,-1.0
-1811354154193425496,-1.0
-1811242840459198803,-1.0
-1811041634162636568,-1.0
-1810918089252512962,-1.0
-1810621739700839251,-1.0
-1810500506621618301,1.0
-1809883134101344502,-1.0
-1809881239055877236,1.0
-1809616679894752803,-1.0
-1809466981499738092,-1.0
-1808796880654539999,-1.0
-1808531865310132848,-1.0
-1807266235819113042,-1.0
-1806728539362416905,-1.0
-1806195271769534946,1.0
-1805556169171306168,1.0
-1804620311971247158,0.8
-1804151015881770747,-1.0
-1803959362897218370,-1.0
-1803674047128245168,1.0
-1803347451088889600,1.0
-1803102014849243009,-1.0
-1803049563028452173,-1.0
-1802702335058879316,1.0
-1802683184581117351,-1.0
-1802427456773665222,-1.0
-1800836800686596963,-1.0
-1799632039866472249,0.0
-1798518069193287341,1.0
-1798314742618628947,-0.8888888888888888
-1797233956603425884,1.0
-1796370963555308182,1.0
-1796282959899934230,1.0
-1796065378001669537,-1.0
-1795424996851623935,1.0
-1794409431912873951,-1.0
-1794126201262295759,-1.0
-1793041891270415869,-1.0
-1791812798172075130,1.0
-1789514627005088884,0.3333333333333333
-1788085170565422227,-1.0
-1787047922819062610,-0.3333333333333333
-1786680636638195335,-1.0
-1786455872208816827,1.0
-1786077603336905717,1.0
-1784510090031789163,-1.0
-1783870824054574033,1.0
-1782787244278542089,-1.0
-1782326802035533230,-1.0
-1781884740331264929,-1.0
-1781597306757498654,1.0
-1781092476889024415,1.0
-1780548231681056387,1.0
-1780540898118688408,1.0
-1780489456193594000,-1.0
-1780391313993669790,1.0
-1779312427027659372,1.0
-1778258221723615774,-1.0
-1777071418662435852,1.0
-1777044224158030169,1.0
-1775997635244902775,1.0
-1775460372777264578,1.0
-1774861625180739909,-1.0
-1774532988178055451,-1.0
-1774136034168836677,-1.0
-1774039020212524048,-1.0
-1774014784629299909,1.0
-1773953981587461998,-1.0
-1773110333915164773,0.5
-1772863719751310451,1.0
-1770209528948564696,1.0
-1769743261286035199,1.0
-1769450804036453244,-1.0
-1768842481901893856,1.0
-1768805318743018494,1.0
-1768431287614688441,-1.0
-1767788802640696081,1.0
-1767520294582442401,1.0
-1766968894269580921,1.0
-1766958847267325483,-1.0
-1765688945062852701,0.0
-1764321812789508194,1.0
-1763863988665191281,-1.0
-1763811474272353119,-1.0
-1763302739910791896,1.0
-1762985663756378491,-1.0
-1762922551465983529,1.0
-1762371486180080187,-1.0
-1761467330705284972,-1.0
-1761336241652220938,1.0
-1760791239305243498,-1.0
-1760168615724064757,-1.0
-1758358329675154681,1.0
-1757222984320787539,0.5
-1756952264255766704,-1.0
-1756934064256276263,1.0
-1756648160028351181,1.0
-1756632116159529507,1.0
-1755121394532733016,1.0
-1754560254626270631,-1.0
-1753305412107467177,-1.0
-1752472583406387140,-1.0
-1752368037093316897,1.0
-1752122886838485137,-1.0
-1752109641064008212,1.0
-1750519642077973324,-1.0
-1750083188725371262,-1.0
-1748541859025084654,1.0
-1747696399093377214,-1.0
-1747657150184553764,-1.0
-1747332674045084024,1.0
-1745437721614033904,1.0
-1745280370449833440,-1.0
-1744438634993629897,-1.0
-1744013759966887458,-1.0
-1743590152209386067,1.0
-1743001197144976430,-1.0
-1742769709243423364,1.0
-1741482507906539047,-1.0
-1741150864258215507,-1.0
-1740811813854520326,-1.0
-1740648381266137087,-1.0
-1740256340665481699,-0.5
-1738894361395476532,-1.0
-1738837961870497327,-1.0
-1737516603463573337,-1.0
-1737334670944989066,-1.0
-1736694955136758692,1.0
-1735842218037312464,1.0
-1735257880544422641,-1.0
-1733471414670346041,0.75
-1732403041612874606,-1.0
-1732372761809679765,-1.0
-1732071065023372490,-1.0
-1730753752359822156,1.0
-1730725790500203618,1.0
-1730173027152188218,1.0
-1730026842011977785,1.0
-1730023700425010692,-1.0
-1729738390687600369,1.0
-1729357429996672765,1.0
-1729062308394581775,1.0
-1728854812910160873,1.0
-1728466566384075538,-1.0
-1728129479283866861,1.0
-1727809557307312246,1.0
-1727625237223021511,1.0
-1727026384374125386,-1.0
-1726568587877595205,1.0
-1725890882167118518,1.0
-1725573761405695662,-1.0
-1725475217960386625,0.3333333333333333
-1724616403032475021,0.0
-1724418127171268074,1.0
-1724398741937962959,1.0
-1724152956547859916,-1.0
-1724144427552728347,1.0
-1724088298219400469,-1.0
-1723921368861009471,1.0
-1723764116812042075,-1.0
-1722642241724579936,-1.0
-1721945802983952461,-1.0
-1720950610131450715,1.0
-1720921431042920420,-1.0
-1719313903611632691,1.0
-1719170593179404132,-1.0
-1718773723127217450,-1.0
-1718059374350674791,1.0
-1718023331728112214,-1.0
-1717802321207492801,-1.0
-1717362985724649966,-1.0
-1716033709673410712,-1.0
-1715330289624997008,-1.0
-1714006431374653950,1.0
-1713811794586998522,-1.0
-1713661832566964017,-1.0
-1712693585040235748,-1.0
-1711886967162340858,-1.0
-1711860078483595196,1.0
-1711305688388034782,-1.0
-1711182474309220258,1.0
-1711125410993737154,1.0
-1710563599798570681,1.0
-1710519739583726340,1.0
-1710247491273375863,-1.0
-1709606734810781230,-1.0
-1709445533656545525,-1.0
-1707416012598852769,-1.0
-1706971878224511099,1.0
-1706647799361702591,-1.0
-1706647146929138402,-1.0
-1706556702535309391,-1.0
-1706319628926661831,-1.0
-1706300008798687311,-1.0
-1703812814744643421,-1.0
-1702810106168416795,-1.0
-1701906814577155467,-1.0
-1701751510745633395,-1.0
-1701507394891735759,-1.0
-1701483878176484521,0.0
-1701450727640885174,-1.0
-1700210695346113300,1.0
-1699717811729960378,1.0
-1698705423738181618,1.0
-1698605369407438311,1.0
-1698414006162831377,1.0
-1697168449168165780,-1.0
-1696494168434104216,1.0
-1696026136461118827,1.0
-1695664853395886056,1.0
-1695348847052080860,1.0
-1695198944030042000,-1.0
-1694356830102726206,-1.0
-1694222503725641893,-1.0
-1694219792000039748,1.0
-1693764344814307445,1.0
-1693528662029726420,1.0
-1693366610116960391,-1.0
-1693031857893594410,-1.0
-1691715839747989694,-1.0
-1691664122618238817,1.0
-1691617801378274338,-1.0
-1691477207732128440,1.0
-1690864167870025001,1.0
-1690776503378320432,-1.0
-1690357855140349663,-1.0
-1690120679869479523,1.0
-1689856687252431742,-1.0
-1688626200831741402,1.0
-1688374785361852617,-1.0
-1687629587854947725,-1.0
-1687564236507270412,-0.5
-1686943925368458340,1.0
-1686831831393233733,-1.0
-1686506684259811262,1.0
-1685895874961958683,1.0
-1685725577158308751,-1.0
-1685369469624133246,1.0
-1684298038231079302,-1.0
-1684120437067643870,1.0
-1683769296077369581,1.0
-1683486312156515658,1.0
-1682751791327485618,-1.0
-1682622876783363548,-1.0
-1681992874111872329,-1.0
-1681355236581541166,1.0
-1681318190244438266,0.0
-1681257764458757395,-1.0
-1680514945637922266,1.0
-1679595621485504129,1.0
-1679413305366644731,1.0
-1678827199504405447,1.0
-1678768191855462195,-1.0
-1678206603602233009,-1.0
-1677943796525151885,-1.0
-1677682635769362865,1.0
-1676808214875331855,-1.0
-1676807901896736581,1.0
-1676633869500927193,1.0
-1676195676492688837,-0.8181818181818182
-1675853577820577487,1.0
-1675203026267894342,-1.0
-1674661728924780289,-1.0
-1674411217087842553,1.0
-1674098402794832989,1.0
-1672869368703898787,1.0
-1672311281072208717,1.0
-1670811756611554305,-1.0
-1670402173456468843,-0.8181818181818182
-1670362927679834960,-1.0
-1669460748929245143,-1.0
-1669401756526782144,-1.0
-1669310555012817205,1.0
-1669202996489728890,-1.0
-1668907029380923872,1.0
-1666563282830895756,1.0
-1664068505787000468,-1.0
-1663073202902018848,-1.0
-1662310492768939874,1.0
-1661468524839118509,-1.0
-1661409738606160026,-1.0
-1661225856547364173,1.0
-1660483234400582047,-1.0
-1659502088708183455,-1.0
-1657261082354969476,1.0
-1656531465420081701,1.0
-1656253369906499529,-1.0
-1656096512967440707,1.0
-1655947097417212893,-1.0
-1655879774659228135,1.0
-1654684286857787210,-1.0
-1654438112273703313,0.0
-1653503663828200350,-1.0
-1652861265451209822,1.0
-1652607585440621226,1.0
-1652256560348965022,-1.0
-1651735767545218128,1.0
-1651241646842451825,1.0
-1650844716723721327,-1.0
-1648676508100735764,-1.0
-1648458105898342721,1.0
-1647141495668307663,-1.0
-1647122327084293428,1.0
-1645571648798677799,1.0
-1644715083643966327,1.0
-1644202606834452310,-1.0
-1644042318091053466,-1.0
-1643934566770170749,1.0
-1643788285555324955,-1.0
-1642585170912200700,1.0
-1642458783704836248,1.0
-1641954048355732775,1.0
-1641508869108552717,1.0
-1641147625543099331,-1.0
-1640920727554359724,1.0
-1640403363933947940,-1.0
